stage,target,model,fold_count,cv_train_mae_mean,cv_train_mae_std,cv_train_rmse_mean,cv_train_rmse_std,cv_train_r2_mean,cv_train_r2_std,cv_train_median_absolute_error_mean,cv_train_median_absolute_error_std,cv_train_normalized_rmse_mean,cv_train_normalized_rmse_std,cv_validation_mae_mean,cv_validation_mae_std,cv_validation_rmse_mean,cv_validation_rmse_std,cv_validation_r2_mean,cv_validation_r2_std,cv_validation_median_absolute_error_mean,cv_validation_median_absolute_error_std,cv_validation_normalized_rmse_mean,cv_validation_normalized_rmse_std,convergence_warnings,convergence_reached,n_iter,dataset_hash,split_hash,model_config_hash,model_registry_version
kfold,pld,huber_regressor,5,0.9168966561396656,0.0051470335709843,1.598953859972843,0.0246442523814172,0.7889274422396271,0.0072075074475657,0.4555874903435514,0.0086768809177226,0.4593495103167025,0.0078148365790672,1.182230297599094,0.0259760725829051,1.9986884161591227,0.1519601455202487,0.6683948541185953,0.0449195385406048,0.6256797412254105,0.0097720450962158,0.5743565576634099,0.0466761352949067,"lbfgs failed to converge after 300 iteration(s) (status=1):
STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT

Increase the number of iterations to improve the convergence (max_iter=300).
You might also want to scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",False,300 | 300 | 300 | 300 | 300,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,0645c40722c17e32a03093c075e2cc107434f6f6053f9d583b37341c2b1f0bf5,2026-08-04-poisson-nystroem-v1
kfold,pld,sgd_regressor,5,343967184806.9466,16187400704.30648,981526173124.8544,80921603970.66243,-7.975269269128466e+22,1.1525367441102033e+22,118439640587.41508,16261299728.419788,281794118170.20026,20510907757.480103,335691161586.86755,23062066463.6982,874561025468.416,66640518979.79921,-6.3631388154216745e+22,9.6271547808098e+21,122176300370.37178,17697078407.804863,251281299839.30664,19880185929.52064,,True,6 | 6 | 6 | 6 | 6,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,9adc0b1c217c9cb9941d0221bb5668d2c61f4484f9d40d45ef5c089e94acccc7,2026-08-04-poisson-nystroem-v1
kfold,pld,passive_aggressive_regressor,5,1.7930532310826557,0.1223067394294922,2.42695391730554,0.1426439286388907,0.5123930375035357,0.0582971742204588,1.3592962129743549,0.1322628602426299,0.6972532662300266,0.0417530099979717,1.956816174358248,0.1364757661331379,2.6825718643353964,0.1772419554997512,0.400341201305479,0.0975267908925541,1.4817419999048966,0.1258725291469263,0.7706500292156425,0.050925381577846,,True,15 | 12 | 8 | 18 | 12,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,303c1f275b35332a74425fc4c1854229affe39dc00a8bd6eeb394cdc379abdc2,2026-08-04-poisson-nystroem-v1
kfold,pld,kneighbors_regressor,5,0.0251985197934205,0.0013306231948264,0.1562772714310205,0.0094989779685699,0.9979772669512508,0.0002510040547346,0.0,0.0,0.044900648706145,0.0028409010029672,1.1808674060612128,0.0389702635137048,1.902308445272509,0.0988791897688555,0.7005226080931529,0.0203053768756618,0.6796279788702373,0.0242417342885726,0.5466888075409025,0.0329687679042799,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,d3226df2537c660cebbb28b26af37558651fe5e9cbcda6cb639d55a8ef5f6344,2026-08-04-poisson-nystroem-v1
kfold,pld,linear_svr,5,0.9208974530676024,0.0048758412422475,1.6489433208364794,0.0247187010823774,0.7755167733414068,0.0078399697309983,0.4057457464290037,0.0045799484156687,0.4737150984032935,0.0082252596304358,1.1993901918923944,0.0458645281963094,2.13935492056782,0.3195833038860149,0.6170809382800864,0.1070082914639559,0.596331944667995,0.0232643564545108,0.6149630564393999,0.0952705624342456,"Liblinear failed to converge, increase the number of iterations.",False,5000 | 5000 | 5000 | 5000 | 5000,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,9eda51df316c2e3cddc25b99f2feadc4101f7d8eda06b67b77bf1ca2ddab10d5,2026-08-04-poisson-nystroem-v1
kfold,pld,poisson_regressor,5,0.9631165363696328,0.0077076139233031,1.481618257700685,0.0270564276750842,0.8187884187983746,0.0059343163898907,0.6395604762727632,0.0064309727802278,0.4256216749826705,0.0069925914962037,1.08389203113964,0.0302524807314209,1.6853080848485376,0.1190466924059294,0.764942480637162,0.022998484559938,0.7015128474153907,0.0145169893984747,0.4843804184335448,0.0381762763517513,,True,145 | 134 | 143 | 138 | 135,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,076ef5e7242e18d0f7a7d4449c026246529209c91b8d5093c5220506b0a13f9a,2026-08-04-poisson-nystroem-v1
kfold,pld,svr_rbf,5,0.449254641232747,0.006344315297565,1.0239747675318005,0.0307401100366443,0.9134316987515736,0.0043945845067268,0.1031117877942509,0.0001701320969315,0.2941334101571287,0.0074939084201231,1.0475149137631194,0.0277175314149792,1.6903539252245452,0.1058017626360576,0.7634837716212322,0.0208150693575268,0.6044126709814954,0.0130044536629092,0.4857970689567527,0.0342076160697154,Solver terminated early (max_iter=20000).  Consider pre-processing your data with StandardScaler or MinMaxScaler.,False,20000 | 20000 | 20000 | 20000 | 20000,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,fef5a575a49136c346144322849d5164f18dc282c01323745057e0f500d3dfb8,2026-08-04-poisson-nystroem-v1
kfold,pld,nu_svr,5,0.4987568933435381,0.0076177950530502,1.030887441542482,0.0326133647964936,0.9122621917252278,0.0045284071910262,0.2280594487068319,0.0016597372529834,0.2961103140485667,0.007702146590643,1.054516245474765,0.0251180514326657,1.6910466068452383,0.1014268719025919,0.7632696416850603,0.0201709310645994,0.6168774400110626,0.0173938380577441,0.4859855436570968,0.0328999116818569,Solver terminated early (max_iter=20000).  Consider pre-processing your data with StandardScaler or MinMaxScaler.,False,20000 | 20000 | 20000 | 20000 | 20000,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,c6446a91abc8f7c83f6abdc1f3507eccac19d5482e31328c7eb8dbd1c7fd7d1b,2026-08-04-poisson-nystroem-v1
kfold,pld,nystroem_ridge,5,1.3424771996401812,0.0232974308526519,2.0140950497354755,0.0500867225383203,0.6647406422113304,0.0229059761314571,0.9526474211704964,0.01231622114257,0.5787207040867943,0.0195956928153653,1.386739693518353,0.0387697995841184,2.07526344565721,0.1517381931483793,0.6440991331700964,0.0283240763437332,0.9814211851419096,0.0084539928872589,0.5965318122516855,0.0494235839542009,,True,[19] | [21] | [21] | [21] | [19],45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,1eb2df7844e678d1163792927e9f61183e5ba173eeb1813d2102406875f4f797,2026-08-04-poisson-nystroem-v1
kfold,pld,pls_regression,5,1.0677868134902426,0.0085188593308686,1.5782810065789112,0.0205256311895529,0.794396671402359,0.0043562838203614,0.7234775489064533,0.0117943150692296,0.453391311082764,0.0048066142009792,1.2158104869675568,0.0168362939915714,1.7835733968891556,0.0853898817107346,0.7364508723783597,0.0209750620515006,0.8155971152487087,0.0183043796209553,0.5125172684973368,0.0279961056860801,,True,"[1, 1, 1, 1, 1, 1, 1, 1] | [1, 1, 1, 1, 1, 1, 1, 1] | [1, 1, 1, 1, 1, 1, 1, 1] | [1, 1, 1, 1, 1, 1, 1, 1] | [1, 1, 1, 1, 1, 1, 1, 1]",45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,13da119d7cd14eaa945d84a0b4aba89e3c99fe4c3bd5eca07e6c9ddfb660964c,2026-08-04-poisson-nystroem-v1
kfold,pld,mlp_regressor,5,0.6406826040578963,0.1583668526241793,1.0396122075065422,0.2122114724441887,0.9076888557899704,0.033916632029066,0.3649780759632291,0.1017577423042885,0.2987947841750323,0.061474778374803,1.0601029131964412,0.03634502674138,1.6321244363263214,0.0981348343044486,0.7791996373372265,0.0223913752080469,0.6506027490711779,0.0397162580792182,0.4690130428474505,0.0310902617221916,,True,35 | 17 | 14 | 14 | 15,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,848a8e53918c3d7f3a51170a53aa12552532ee8dec773b27dfaf373a1e666567,2026-08-04-poisson-nystroem-v1
kfold,pld,decision_tree,5,0.4638819340104987,0.0346217010334427,0.7852816375737606,0.0509202491428183,0.9489581640852622,0.0063772852802926,0.2862085634495839,0.0275391965983888,0.2255636064325838,0.0140374995391248,1.0915946255451978,0.0372534102705121,1.9004751892869027,0.1234974318681639,0.6990125556267903,0.0498902015046326,0.485470108954299,0.0115630521754958,0.5459692053872879,0.0353806802236067,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,364705d7858ccdea68af74cce393f3cc6c761ddbb43051cc5b8a688574502e7c,2026-08-04-poisson-nystroem-v1
kfold,pld,extra_tree,5,0.5568439149980173,0.021643190286507,0.891025792337907,0.0334989272291664,0.9344447426404072,0.0040823301918045,0.354390034017107,0.0163339647082261,0.2559250758863222,0.0079737557759514,1.0887458774389362,0.0236684430903039,1.8943620912753751,0.0893385309580944,0.7016036802688218,0.0369549081090952,0.5146029337440086,0.0126565842342536,0.5442237523136688,0.0261477652335555,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,e55ec12c255f91cbcee97defed587745ddc0becff6ff999843d50608b57bb666,2026-08-04-poisson-nystroem-v1
kfold,pld,random_forest,5,0.4048763882498233,0.0041350332143185,0.701744432350074,0.029437495704648,0.9593071857755124,0.0032303510856757,0.233685725488095,0.003625612888105,0.201582387679886,0.0081521684407559,0.8736408430317919,0.027228773034062,1.4177068536695825,0.1186859607169462,0.8326300992359507,0.0281441158981371,0.5182943480719697,0.0155854727385552,0.4073421428936698,0.0351887848542628,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,389fc0a340c1964993165d042b1749513aa3ef351bbaaf8c8a3dc5dd9dec837b,2026-08-04-poisson-nystroem-v1
kfold,pld,extra_trees,5,0.1916481337648508,0.0043307620333895,0.4386407805819289,0.036207757261776,0.9840426217591096,0.002436902568812,0.0853424466666669,0.0006526812217176,0.1259898346517408,0.01014255567371,0.8271651039358641,0.0261208154747643,1.3925203497539678,0.1163259198699238,0.8383748267887883,0.027691390420013,0.4532823919999992,0.0210691404409259,0.4000755613729702,0.0341526861289099,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,857f3d5d3a5d8b452655ae1db5ce832b073483ad4fb1671790f8010347cf6752,2026-08-04-poisson-nystroem-v1
kfold,pld,gradient_boosting,5,1.0524621475013256,0.0096295942839185,1.5040425363395122,0.0162456788273964,0.8132820217582756,0.0035977279893676,0.7276727750931047,0.0081644248696312,0.4320705513955898,0.0041527278793445,1.1040577560251017,0.023082052129587,1.6506965289351905,0.1094473790584578,0.7739481499595906,0.0267616286941373,0.7446270955651862,0.0091684985958074,0.4743410935654186,0.0339897167210751,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,ba2c142849e1cf074b77732a49987a9d247463cb8f2224de287e8cc1a5f97171,2026-08-04-poisson-nystroem-v1
kfold,pld,hist_gradient_boosting,5,0.7509561791397986,0.0056449481813804,1.106530712138018,0.0148270716269635,0.8989230470892633,0.0029441192095431,0.5044073565434806,0.002339672896065,0.3178829196040054,0.0046094304804487,0.9310959898291764,0.02287995372421,1.4498430140589904,0.1032727704059355,0.8255571056991725,0.0222266423130607,0.5837102666248456,0.0108313538426054,0.416629486410596,0.031857472115313,,True,150 | 150 | 150 | 150 | 150,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,8f7253d865bfcdc197513116f97743d778d9acaeec5862614d7595a21ce8c6af,2026-08-04-poisson-nystroem-v1
kfold,pld,adaboost,5,1.728673102390072,0.0476939312441909,2.147827521062559,0.0563855175096128,0.6191317891563657,0.0174878671340921,1.5292661030473886,0.0631421203901689,0.6169802683517973,0.0143332096039734,1.7464844895697105,0.0555350842711142,2.220375170116521,0.0558256690350599,0.591819987130126,0.0163274685389185,1.53224510104989,0.0743064377907067,0.6380156287986962,0.0225856711852044,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,aa1ae57038381f682701e58b946d334f6e5012e4dc5a098e53d61d158f15ac2c,2026-08-04-poisson-nystroem-v1
kfold,pld,bagging,5,0.8043738711100563,0.0157869574716667,1.1307289734706114,0.0338299270199531,0.89441974064286,0.0058027763896333,0.5847380768213877,0.0106978626016504,0.3248139989889865,0.0090316790695131,1.0038950991190454,0.0282498357303689,1.5339767064665628,0.1232501831858286,0.8043882818726388,0.0301773595399868,0.6530701658398057,0.0136245885479927,0.4407933258966035,0.0371861396500805,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,3017127aa12ab38be3c104c89fad7bf83ec2c761f10f697f0a450e98821b5477,2026-08-04-poisson-nystroem-v1
kfold,pld,voting_regressor,5,0.7250063231684125,0.0048479422511007,1.070402548355612,0.0124087169895116,0.9054164930724432,0.0025600923833692,0.4850343264638612,0.005118629113554,0.3075061822353643,0.0041410136515311,0.991639727829409,0.033666538181837,1.519868278827854,0.1327927042133649,0.8080173975850803,0.0305505136949294,0.6439152325740902,0.0170381648812669,0.4367654715630927,0.0402592825546217,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,603df8ce012847e429e97e9accc5c97f23e8704c7e120e19e01d4c575dc8cd80,2026-08-04-poisson-nystroem-v1
kfold,pld,stacking_regressor,5,1.3048710381972206,0.1370548481316054,1.985471277403397,0.3642910089415658,0.6665994504962083,0.1120285735420367,0.6818012933749855,0.0534765058402856,0.5699795200598137,0.10301441588902,1.5854582056372093,0.1446727947530963,2.357466501516245,0.2932711552704709,0.5319424233372436,0.11678553596345,0.9611111889845196,0.0368444809637504,0.6770970695548781,0.0836233998800988,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,1329097532be6c67f3647cdb6ce5be4f5815714064dfd59f21ec97f90db2c6b0,2026-08-04-poisson-nystroem-v1
kfold,pld,xgb_regressor,5,0.7103354793983022,0.0081373259554041,0.986412279342918,0.0124656671381384,0.9196723504320908,0.0024658888150719,0.5107968315658569,0.0022863423386171,0.2833803216456242,0.0043263654039066,0.9307978215280792,0.0233626230810189,1.4374979041059166,0.1150664753068406,0.8280746673267168,0.0270092462069118,0.6016130638427735,0.0201558247654741,0.4130374260568959,0.0343953021251042,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,72d82ff87f0e09171a8220d06b59062124d9b75d7f10c0034291bbd6a6be4848,2026-08-04-poisson-nystroem-v1
kfold,pld,lgbm_regressor,5,0.6587874623246976,0.0064129631476265,0.9729274761009836,0.0125963192529699,0.921855996879386,0.002320933526113,0.443416842479367,0.0023882245641437,0.2795037218283075,0.0041274184680137,0.9100498930619568,0.0203558167634419,1.429918057144782,0.0960488275327107,0.8302029802238089,0.0218236326042452,0.5628861106905632,0.0154569011583116,0.4108738758870961,0.0293483563896536,,True,250 | 250 | 250 | 250 | 250,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,46929a10c909e5775e3ee3ac6ee4a4e5f9b910aeb26e1bdd31b770f7ed1a9fdf,2026-08-04-poisson-nystroem-v1
kfold,pld,catboost_regressor,5,0.9760055989358406,0.0142021039823488,1.406246547525497,0.0248340854985105,0.8367461351254658,0.0056397748091134,0.6704904205255945,0.0122648932283442,0.4039777701803558,0.0069839751332721,1.042042983945155,0.0298100194553042,1.5683288921160683,0.1148584742533487,0.7958236427118781,0.0270114319900647,0.687997302225147,0.0123418597972715,0.4506761038148575,0.0352693375333559,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,43e5cb9bd749a21ca08863e3ec840e4155f1977cde25c5d9efff408de952f176,2026-08-04-poisson-nystroem-v1
kfold,lcd,linear_regression,5,1.1315239056199593,0.0060959199754051,1.641194086646312,0.0174482840001858,0.8434129611169165,0.0023671813697551,0.7987864606854486,0.0062678447358943,0.3956813711453225,0.0029942332488403,1.4760428891480066,0.0572907814334912,2.38299751653806,0.3607641583365649,0.6667811789504521,0.0886662969721098,0.9754219607753404,0.0262695511564665,0.5749747497001337,0.0906733778220536,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,45e6f5a8a432c5a8cf2ce9d58dc694b063be2e08fb9b528c7895fcee0c21e9fa,2026-08-04-poisson-nystroem-v1
kfold,lcd,ridge,5,1.1333666326346843,0.006484627947531,1.643266023494323,0.017342572001333,0.8430157945948581,0.0024836289883252,0.7966287245693098,0.0053134340494125,0.3961820021574588,0.0031358058065875,1.4263686224811791,0.0315787284337699,2.184222470998393,0.2393590634468608,0.7212336069978112,0.0525319268773111,0.9749042197814338,0.0239985312333516,0.5268659866703502,0.06068091292028,,True,[171] | [203] | [186] | [195] | [191],45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,17f8adf506e53a71edf2ddbb043946ba53461b54b4d9532c6d3cd58d1a14654c,2026-08-04-poisson-nystroem-v1
kfold,lcd,lasso,5,1.1416632967032438,0.0059152370400073,1.654670174430241,0.0167702115775582,0.8408300210745949,0.0023708062789038,0.7968993018349037,0.003532211973302,0.3989317294987959,0.0029726191948058,1.3616318040665418,0.0176815920284659,1.964476607274656,0.0673968518219725,0.775345967269189,0.0093172752796233,0.9463593684044164,0.0267726505827922,0.473720336067189,0.0191822143708761,"Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 2.042e+01, tolerance: 1.641e+01 | Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 2.562e+01, tolerance: 1.649e+01 | Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 7.040e+01, tolerance: 1.686e+01 | Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 8.774e+01, tolerance: 1.681e+01",False,3000 | 3000 | 2909 | 3000 | 3000,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,bb66d72029d4bc28e26575fa5c13468e9ef4ea776a441d8def4424880ce4ebdc,2026-08-04-poisson-nystroem-v1
kfold,lcd,elastic_net,5,1.1380617171216765,0.0061150190464291,1.650053890881858,0.0167856899861536,0.8417168840715765,0.0023672879828057,0.7968828217565754,0.0033835429634935,0.3978187202850577,0.0029765878539362,1.3744649496520842,0.0187280560292919,1.9974288994598417,0.0842944516090849,0.7678121371092723,0.0110360230550132,0.9552451991976528,0.0248794612756055,0.4816898170373608,0.0234280234490706,"Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 2.557e+01, tolerance: 1.681e+01 | Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 4.640e+01, tolerance: 1.641e+01 | Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 4.723e+01, tolerance: 1.649e+01 | Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 6.008e+01, tolerance: 1.698e+01 | Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 9.097e+01, tolerance: 1.686e+01",False,3000 | 3000 | 3000 | 3000 | 3000,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,3b36992caf47513a7416471036cb653a59932a9794713b7c1140780cf4b46529,2026-08-04-poisson-nystroem-v1
kfold,lcd,bayesian_ridge,5,1.1649088188984718,0.0053185385424026,1.6859146571117385,0.0159809196751825,0.8347621866177107,0.0023137873361993,0.8143499535680944,0.005177284141089,0.4064656476436765,0.0028462899049344,1.3497738878774703,0.0159275696970424,1.932559889384298,0.0742037891730683,0.7825199619450519,0.0119927360740175,0.9544559153302408,0.0235976896207378,0.4660214785882628,0.0204701788149519,,True,8 | 9 | 8 | 9 | 9,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,907cce3461e6a7a4b2039f5d3c2414495244fc5d05ae8956c20cdfa7f1b343da,2026-08-04-poisson-nystroem-v1
kfold,lcd,huber_regressor,5,1.0627376941305804,0.0039010982357842,1.7359837037574444,0.0207176045673402,0.8247883350529396,0.0039094290695334,0.6117187780075249,0.0038986402156257,0.4185406203221744,0.004660714359451,1.3646604842406027,0.0308117501392777,2.237337080711991,0.2106375982521021,0.7077957184649624,0.0465877395545985,0.8266578708691321,0.0070193052978468,0.5396268204343327,0.0536060995603747,"lbfgs failed to converge after 300 iteration(s) (status=1):
STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT

Increase the number of iterations to improve the convergence (max_iter=300).
You might also want to scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",False,300 | 300 | 300 | 300 | 300,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,0645c40722c17e32a03093c075e2cc107434f6f6053f9d583b37341c2b1f0bf5,2026-08-04-poisson-nystroem-v1
kfold,lcd,sgd_regressor,5,353757723088.74023,25729736105.514656,1004378794132.9834,40316462195.952194,-5.869705064692257e+22,4.40891284102289e+21,119345078605.84738,24857067377.994625,242130781217.28403,8922804565.282024,351516341943.7225,24408756008.67398,935393224456.4211,51812815649.92836,-5.101755296154635e+22,5.060253884608923e+21,121875096840.47098,27269902656.74919,225562375307.9958,13366756292.740974,,True,6 | 6 | 6 | 6 | 6,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,9adc0b1c217c9cb9941d0221bb5668d2c61f4484f9d40d45ef5c089e94acccc7,2026-08-04-poisson-nystroem-v1
kfold,lcd,passive_aggressive_regressor,5,1.9252316834179373,0.1061736936727077,2.6065179254154094,0.1353877938446822,0.6042172215345808,0.0406197078822579,1.4598961804218769,0.103186170896751,0.6284131472049488,0.0323835027115323,2.0992325380398995,0.1159394231644267,2.8920709879713824,0.1401514587647659,0.5118084550247486,0.0513006573139959,1.562608120039493,0.1320111760197658,0.6973294933588761,0.0351330894547031,,True,15 | 12 | 8 | 12 | 19,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,303c1f275b35332a74425fc4c1854229affe39dc00a8bd6eeb394cdc379abdc2,2026-08-04-poisson-nystroem-v1
kfold,lcd,kneighbors_regressor,5,0.0301705748289656,0.0015068939404511,0.1711958619023187,0.0095308036761174,0.9982912491186772,0.0001973377066519,0.0,0.0,0.041279709302772,0.0023876198246911,1.3824584968419489,0.0277010073729096,2.1443669019598497,0.0835213530460507,0.7323681927450294,0.0118715397599983,0.8472175281751586,0.0184617806980144,0.5171144028082165,0.0233970427002934,,True,nan | nan | nan | nan | nan,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,d3226df2537c660cebbb28b26af37558651fe5e9cbcda6cb639d55a8ef5f6344,2026-08-04-poisson-nystroem-v1
kfold,lcd,linear_svr,5,1.0634639801744423,0.0024906219149459,1.7897773652642308,0.0255171878994737,0.8137372413433177,0.0057614547163262,0.5796059948804302,0.0063221112200096,0.4315187233229493,0.0066310071350612,1.398088535894885,0.0458602468475239,2.39616100676069,0.3818658434931761,0.6619005193012374,0.101461750091368,0.8132697691263158,0.0023432658765922,0.5780817550836146,0.0952640186836256,"Liblinear failed to converge, increase the number of iterations.",False,5000 | 5000 | 5000 | 5000 | 5000,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,9eda51df316c2e3cddc25b99f2feadc4101f7d8eda06b67b77bf1ca2ddab10d5,2026-08-04-poisson-nystroem-v1
kfold,lcd,poisson_regressor,5,1.0806201670695956,0.0071383589247311,1.595855773170629,0.0216330484162117,0.8519434392837928,0.0029377270813836,0.7446023925796925,0.0082554924636295,0.3847460980658648,0.0038340249789876,1.2262059008351862,0.0227136810322802,1.8284703336346309,0.1026749405208472,0.8053231012880486,0.0157042569489668,0.8336395356454547,0.0197321150632703,0.4409592419453934,0.0273128132913075,,True,170 | 190 | 175 | 175 | 189,45b1899ee22d8e2d4eee9779866a4c63447b7b426e77b2f721dbf945e57bb558,d6d1e61558aa5e6db72225c09d1f5fce9461c417327c815d1b671940b496de48,076ef5e7242e18d0f7a7d4449c026246529209c91b8d5093c5220506b0a13f9a,2026-08-04-poisson-nystroem-v1
